feedback_id,created_at,author_type,channel,n_tokens,exclusion_reason,text_redacted,pii_types,category,confidence
F00997,2025-09-15,provider,support,21,,"so lead was from z13 which i don't even cover, why was it sent to me my number is [PHONE]",PHONE,lead_quality,0.8962542522806834
F00998,2025-12-01,customer,review,13,,"fyi great tradesperson, tidy and methodical, highly recommend second time this has happened",,workmanship_quality,0.8708387445132918
F00999,2025-12-29,provider,support,17,,"Login loop on Android, keeps sending me back to the start screen my number is [PHONE]",PHONE,app_bug,0.8610859081117467
F01000,2025-10-14,provider,review,16,,Just to say Third enquiry this week where the person says they never filled anything in,,lead_quality,0.6203898030990629
F01002,2025-12-01,provider,support,12,,"Still waiting for someone to call me back, it's been 7 days",,provider_communication,0.6215055478607748
F01003,2025-12-02,customer,support,21,,"Not happy. Filled in my details twice and heard nothing, is this site even active Not impressed email me at [EMAIL]",EMAIL,app_bug,0.5583510753456249
F01004,2025-09-18,provider,support,23,,fyi third enquiry this week where the person says they never filled anything in please sort it out my number is [PHONE],PHONE,lead_quality,0.5779694871128384
F01005,2026-02-02,provider,support,10,,"Quick one: Same customer sent to me twice, charged twice",,price_dispute,0.7533719649671005
F01006,2025-10-07,customer,review,26,,"FYI Kept coming back for the same fault each week, no real progress at all Been using the site since December I live near [POSTCODE]",POSTCODE,workmanship_quality,0.8815031802594278
F01008,2025-12-16,provider,survey,19,,"hi, login loop on android, keeps sending me back to the start screen been using the site since november",,app_bug,0.7595293880967947
F01009,2025-12-15,provider,review,21,,"Just to say My balance went down by 3 and I didn't buy anything, what happened Second time this has happened",,app_bug,0.5567016418119165
F01010,2025-11-25,customer,support,16,,"Great tradesperson, tidy and methodical, highly recommend Please sort it out my number is [PHONE]",PHONE,workmanship_quality,0.8688552855652906
F01012,2025-11-12,provider,review,17,,"snapped at me when i asked a question, made the whole thing uncomfortable please sort it out",,app_bug,0.5251292633818853
F01013,2025-12-25,customer,survey,14,,"Just to say Site left spotless and every connection checked, felt genuinely professional Cheers",,safety_issue,0.6496359165475354
F01015,2025-11-27,customer,support,13,,Provider bought my lead but never contacted me Second time this has happened,,provider_communication,0.9193918372849557
F01016,2025-09-08,customer,support,20,,"Was late again by half an hour, third time this month Would appreciate a reply my number is [PHONE]",PHONE,provider_no_show,0.8018686124326172
F01017,2025-10-05,customer,support,14,,"Hi, Provider bought my lead but never contacted me my number is [PHONE]",PHONE,provider_communication,0.9036524633021524
F01018,2025-10-19,provider,review,17,,so bought 7 leads this month and only one picked up the phone this was in z12,,lead_quality,0.9226398404846438
F01019,2025-09-04,customer,review,14,,"Feedback: Hidden fees for materials and disposal, not mentioned before email me at [EMAIL]",EMAIL,price_dispute,0.8515622138471222
F01020,2026-02-09,provider,support,17,,top up went through on my card but the balance didn't change second time this has happened,,credits_refund,0.7831434197150337
F01021,2025-11-22,customer,review,12,,"Update - Lovely clean job, everything tested and certified before he left",,safety_issue,0.9381072987184934
F01022,2026-02-21,provider,review,12,,"feedback: charged for a lead i never accepted, please refund not impressed",,credits_refund,0.9408189120681479
F01023,2025-10-06,customer,support,17,,"Quick one: Kept coming back for the same fault each week, no real progress at all Thanks",,workmanship_quality,0.8963986876182364
F01024,2026-01-04,customer,support,16,,So Quoted one price then asked for more once the work started Please sort it out,,price_dispute,0.9173404118610061
F01025,2025-10-30,provider,support,17,,"Just to say Credits not refunded after the customer cancelled, support not replying Please sort it out",,credits_refund,0.9299555500435731
F01026,2025-12-14,customer,survey,16,,"hi, he simply didn't show up on saturday and went quiet afterwards email me at [EMAIL]",EMAIL,provider_no_show,0.6730592877292958
F01027,2026-01-17,customer,support,16,,so turned up 25 minutes into a one hour slot and still charged the full hour,,price_dispute,0.7547607862967328
F01028,2026-02-06,provider,support,15,,FYI Paid for a lead and the customer's number was disconnected Please sort it out,,lead_quality,0.8804515373445672
F01029,2026-02-08,provider,survey,13,,"hi, customers keep saying they already found someone by the time i call",,lead_quality,0.9263010042116337
F01030,2025-10-14,customer,review,18,,provider [NAME] didn't turn up for the first visit and never called cheers my number is [PHONE],"NAME,PHONE",provider_no_show,0.8007342904426653
F01031,2026-01-25,customer,survey,13,,"still waiting for someone to call me back, it's been 6 days thanks",,provider_communication,0.6200810711901222
F01032,2025-09-16,customer,review,20,,"quick one: the ladder he used was visibly damaged, i mentioned it and got shrugged at this was in z26",,safety_issue,0.892253066188826
F01034,2025-10-27,provider,survey,16,,FYI Uploaded a new profile photo and it shows sideways Been using the site since September,,app_bug,0.6661424845497367
F01036,2025-09-15,provider,review,21,,"quick one: lead was from z18 which i don't even cover, why was it sent to me would appreciate a reply",,lead_quality,0.891285165148098
F01037,2026-02-22,provider,support,16,,So Two refunds approved by email but nothing showing in the account Please sort it out,,credits_refund,0.9384108095945597
F01039,2025-12-27,provider,survey,12,,"hi, the availability calendar doesn't keep my changes after i close it",,app_bug,0.8590036624089691
F01041,2025-11-25,customer,review,8,,"expensive compared to what was advertised, felt misled",,needs_review,0.4637035014430738
F01042,2025-12-01,customer,support,12,,Update - Nobody got in touch after I filled in the form,,provider_communication,0.9576111049040743
F01043,2025-10-18,customer,survey,11,,"Quick one: Isolation switch didn't seem to work properly, felt unsafe",,safety_issue,0.9158437586821262
F01044,2026-02-02,customer,review,19,,"Not happy. Snapped at me when I asked a question, made the whole thing uncomfortable This was in Z14",,app_bug,0.5064029485120918
F01045,2026-01-12,provider,support,12,,"Not happy. Same customer sent to me twice, charged twice Otherwise fine",,price_dispute,0.7760480235971335
F01047,2025-10-29,customer,review,23,,"FYI Brilliant at talking me through the options, I was dreading this and it was painless Otherwise fine my number is [PHONE]",PHONE,needs_review,0.3977949002772542
F01048,2026-01-04,customer,support,17,,"Expensive compared to what was advertised, felt misled Please sort it out my number is [PHONE]",PHONE,needs_review,0.3716195384339153
F01050,2026-02-17,customer,support,22,,Feedback: Asked for cash up front for the full job then said the rate had gone up Second time this has happened,,price_dispute,0.5910794325533628
F01052,2026-01-30,customer,review,18,,"so brilliant at talking me through the options, i was dreading this and it was painless not impressed",,needs_review,0.49254053093794253
F01053,2026-02-24,provider,support,17,,"Just to say The refund button does nothing, credits just disappeared Been using the site since January",,credits_refund,0.8581931810352832
F01054,2025-09-19,customer,review,15,,"honestly, filled in my details twice and heard nothing, is this site even active thanks",,provider_communication,0.5068792759428151
F01055,2026-02-05,provider,support,12,,"hi, the app crashes every time i open the leads tab thanks",,app_bug,0.8921489628742024
F01056,2026-01-11,provider,review,14,,"Feedback: Can't update my coverage zones, the save button is greyed out Otherwise fine",,app_bug,0.883535342925754
F01057,2025-09-21,provider,survey,20,,"Just to say Lead was from Z11 which I don't even cover, why was it sent to me Not impressed",,lead_quality,0.903137100143183
F01058,2025-11-01,provider,support,19,,"Hi, Paid for a lead and the customer's number was disconnected This was in Z21 email me at [EMAIL]",EMAIL,lead_quality,0.8197531532937368
F01059,2025-09-07,customer,support,12,,"Hi, The multi-day discount on the profile turned out not to exist",,needs_review,0.4756720501488533
F01060,2026-01-02,customer,review,24,,"FYI The ladder he used was visibly damaged, I mentioned it and got shrugged at This was in Z01 my number is [PHONE]",PHONE,safety_issue,0.8530045991586858
F01061,2026-01-20,customer,review,9,,"feedback: cancelled on me twice last minute, really unreliable",,provider_no_show,0.9287737179425724
F01062,2025-12-25,provider,survey,18,,"The customer was actually two counties away, the address must have been typed wrong Would appreciate a reply",,lead_quality,0.6175237912333134
F01063,2025-11-20,provider,support,22,,Quick one: The availability calendar doesn't keep my changes after I close it This was in Z07 my number is [PHONE],PHONE,app_bug,0.739681955597839
F01064,2025-10-24,provider,review,14,,"update - same customer sent to me twice, charged twice this was in z13",,price_dispute,0.6915988868268865
F01065,2026-02-25,provider,support,9,,"honestly, customer never answered, wasted credits again not impressed",,lead_quality,0.8715264427209269
F01066,2025-09-25,customer,support,16,,"Hi, Booked a morning slot, waited 40 minutes, nobody came. No explanation Please sort it out",,provider_no_show,0.8858698541848167
F01067,2025-12-07,customer,support,18,,quick one: asked for cash up front for the full job then said the rate had gone up,,price_dispute,0.7067301919249612
F01068,2026-02-03,customer,support,21,,So Nice enough but I didn't feel much had been done after ten hours Not impressed my number is [PHONE],PHONE,workmanship_quality,0.6474173051476355
F01069,2025-12-15,customer,survey,14,,"Left me waiting at the property in Z29 all morning, no message nothing Thanks",,provider_no_show,0.6115768078677626
F01070,2025-11-08,provider,support,19,,"Hi, Bought 12 leads this month and only one picked up the phone Been using the site since December",,lead_quality,0.8464515477669016
